,,,
Pokemon ID,Game,Language,Description
42,3,9,"It attacks in a stealthy manner, without warning.Its sharp fangs are used to bite and suck blood."
43,3,9,"It may be mistaken for a clump of weeds. If you tryto yank it out of the ground, it shrieks horribly."
44,3,9,"Smells incredibly foul! However, around 1 out of1,000 people enjoy sniffing its nose- bending stink."
45,3,9,Flaps its broad flower petals to scatter itspoisonous pollen. The flapping sound is very loud.
46,3,9,Burrows under the ground to gnaw on tree roots. Themushrooms on its back absorb most of the nutrition.
47,3,9,The bug host is drained of energy by the mushroomson its back. They appear to do all the thinking.
48,3,9,"Its large eyes act as radars. In a bright place, youcan see that they are clusters of many tiny eyes."
49,3,9,The powdery scales on its wings are hard to remove.They also contain poison that leaks out on contact.
50,3,9,"It prefers dark places. It spends most of its timeunderground, though it may pop up in caves."
51,3,9,"A team of triplets that can burrow over 60 MPH.Due to this, some people think it's an earthquake."
52,3,9,Appears to be more active at night. It loves roundand shiny things. It can't stop from picking them up.
53,3,9,The gem in its forehead glows on its own! It walkswith all the grace and elegance of a proud queen.
54,3,9,"Always tormented by headaches. It uses psychicpowers, but it is not known if it intends to do so."
55,3,9,Its slim and long limbs end in broad flippers. Theyare used for swim­ ming gracefully in lakes.
56,3,9,An agile POKéMON that lives in trees. It angerseasily and will not hesitate to attack anything.
57,3,9,It stops being angry only when nobody else isaround. To view this moment is very difficult.
58,3,9,"A POKéMON with a friendly nature. However, it willbark fiercely at anything invading its territory."
59,3,9,A legendary POKé­ MON in China. Many people arecharmed by its grace and beauty while running.
60,3,9,The direction of the spiral on the belly differs byarea. It is more adept at swimming than walking.
61,3,9,"Under attack, it uses its belly  spiral to put thefoe to sleep. It then makes its escape."
62,3,9,Swims powerfully using all the muscles in itsbody. It can even overtake champion swimmers.
63,3,9,"Sleeps 18 hours a day. If it senses danger, it willteleport itself to safety even as it sleeps."
64,3,9,"Many odd things happen if this POKéMON is closeby. For example, it makes clocks run backwards."
65,3,9,A POKéMON that can memorize anything. It never forgetswhat it learns-- that's why this POKéMON is smart.
66,3,9,Very powerful in spite of its small size. Its masteryof many types of martial arts makes it very tough.
67,3,9,"The belt around its waist holds back its energy.Without it, this POKéMON would be unstoppable."
68,3,9,"One arm alone can move mountains. Using all fourarms, this POKéMON fires off awesome punches."
69,3,9,Prefers hot and humid places. It ensnares tinyinsects with its vines and devours them.
70,3,9,"When hungry, it swallows anything that moves. Itshapless prey is melted inside by strong acids."
71,3,9,"Lures prey with the sweet aroma of honey. Swallowedwhole, the prey is melted in a day, bones and all."
72,3,9,It can sometimes be found all dry and shriveled upon a beach. Toss it back into the sea to revive it.
73,3,9,Its 80 tentacles can stretch and contract freely.They wrap around prey and weaken it with poison.
74,3,9,"Commonly found near mountain trails, etc.If you step on one by accident, it gets angry."
75,3,9,"Often seen rolling down mountain trails. Obstaclesare just things to roll straight over, not avoid."
76,3,9,"Once it sheds its skin, its body turns tender andwhitish. Its hide hardens when it's exposed to air."
77,3,9,Capable of jumping incredibly high. Its hooves andsturdy legs absorb the impact of a hard landing.
78,3,9,"Just loves to run. If it sees some­ thing faster thanitself, it will give chase at top speed."
79,3,9,Incredibly slow and sluggish. It is quite contentto loll about without worrying about the time.
80,3,9,"Lives lazily by the sea. If the SHELLDER on itstail comes off, it becomes a SLOWPOKE again."
81,3,9,It is born with the ability to defy gravity. Itfloats in air on powerful electro­ magnetic waves.
82,3,9,"Generates strange radio signals. It raises the tem­perature by 3.6F degrees within 3,300 feet."
83,3,9,"Lives where reedy plants grow. They are rarely seen,so it's thought their numbers are decreasing."
84,3,9,"Its short wings make flying dif­ ficult. Instead,this POKéMON runs at high speed on developed legs."
85,3,9,One of DODUO's 2 heads splits to form a uniquespecies. It runs close to 40 MPH in prairies.
86,3,9,Loves freezing cold conditions. Relishes swimmingin a frigid cli­ mate of around 14F degrees.
87,3,9,"Its entire body is a snowy-white. Unharmed by evenintense cold, it swims powerfully in icy waters."
88,3,9,Made of hardened sludge. It smells too putrid totouch. Even weeds won't grow in its path.
89,3,9,"Smells so awful, it can cause fainting. Throughdegeneration, it lost its sense of smell."
90,3,9,"The shell can withstand any attack. However,when it is open, the tender body is exposed."
91,3,9,"For protection, it uses its harder- than-diamondsshell. It also shoots spikes from the shell."
92,3,9,"Said to appear in decrepit, deserted buildings. It hasno real shape as it appears to be made of a gas."
93,3,9,"By licking, it saps the victim's life. It causesshaking that won't stop until the victim's demise."
94,3,9,A GENGAR is close by if you feel a sudden chill.It may be trying to lay a curse on you.
95,3,9,Burrows at high speed in search of food. Thetunnels it leaves are used as homes by DIGLETTs.
96,3,9,"If you sleep by it all the time, it will sometimesshow you dreams it has eaten in the past."
97,3,9,Avoid eye contact if you come across one. It will tryto put you to sleep by using its pendulum.
98,3,9,"Its pincers are superb weapons. They sometimesbreak off during battle, but they grow back fast."
99,3,9,"One claw grew massively and as hard as steel.It has 10,000-HP strength. However, it is too heavy."
100,3,9,It is said to camouflage itself as a POKé BALL. Itwill self-destruct with very little stimulus.
101,3,9,Stores electrical energy inside its body. Even theslightest shock could trigger a huge explosion.
102,3,9,The heads attract each other and spin around.There must be 6 heads for it to maintain balance.
103,3,9,Its cries are very noisy. This is because each ofthe 3 heads thinks about whatever it likes.
104,3,9,Wears the skull of its deceased mother. Its criesecho inside the skull and come out as a sad melody.
105,3,9,"Small and weak, this POKéMON is adept with itsbone club. It has grown more vicious over the ages."
106,3,9,"When kicking, the sole of its foot turns as hard asa diamond on im­ pact and destroys its enemy."
107,3,9,Punches in cork­ screw fashion. It can punch its waythrough a concrete wall in the same way as a drill.
108,3,9,Its tongue spans almost 7 feet and moves more freelythan its forelegs. Its licks can cause paralysis.
109,3,9,"In hot places, its internal gases could expand andexplode without any warning. Be very careful!"
110,3,9,"It lives and grows by absorbing dust, germs and poisongases that are contained in toxic waste and garbage."
111,3,9,"A POKéMON with a one-track mind. Once it charges, it won't stop running until it falls asleep."
112,3,9,Walks on its hind legs. Shows signs of intelligence.Its armor-like hide even repels molten lava.
113,3,9,A gentle and kind­ hearted POKéMON that shares itsnutritious eggs if it sees an injured POKéMON.
114,3,9,"Its identity is obscured by masses of thick, bluevines. The vines are said to never stop growing."
115,3,9,Raises its young in its belly pouch. Won't runfrom any fight to keep its young protected.
116,3,9,"If it senses any danger, it will vigorously spraywater or a special type of ink from its mouth."
117,3,9,Touching the back fin causes numb­ ness. It hooksits tail to coral to stay in place while sleeping.
118,3,9,"When it is time for them to lay eggs, they can beseen swimming up rivers and falls in large groups."
119,3,9,It is the male's job to make a nest by carvingout boulders in a stream using the horn on its head.
120,3,9,"As long as the center section is unharmed, it cangrow back fully even if it is chopped to bits."
121,3,9,The center section is named the core. People think itis communicating when it glows in 7 colors.
122,3,9,Always practices its pantomime act. It makes enemiesbelieve something exists that really doesn't.
123,3,9,Leaps out of tall grass and slices prey with itsscythes. The move­ ment looks like that of a ninja.
124,3,9,"Appears to move to a rhythm of its own, as if itwere dancing. It wiggles its hips as it walks."
125,3,9,"If a major power outage occurs, it is certain thatthis POKéMON has eaten electricity at a power plant."
126,3,9,"Born in an active volcano. Its body is always cloakedin flames, so it looks like a big ball of fire."
127,3,9,"Grips its prey in its pincers and squeezes hard! Itcan't move if it's cold, so it lives in warm places."
128,3,9,"A rowdy POKéMON with a lot of stamina. Oncerunning, it won't stop until it hits something."
129,3,9,"Famous for being very unreliable. It can be foundswimming in seas, lakes, rivers and shallow puddles."
130,3,9,Brutally vicious and enormously destructive.Known for totally destroying cities in ancient times.
