DexId,Name,Types,Weaknesses,Resistances,Immunities,Locations,Species,EggGroups
78,Rapidash,fire,"ground,rock,water","bug,fairy,fire,grass,ice,steel",none,"mt-silver-outside (gold, silver, crystal, heartgold, soulsilver),kanto-route-28-area (gold, silver, crystal, heartgold, soulsilver),mt-ember-area (firered, leafgreen),kindle-road-area (firered, leafgreen),unova-route-12-area (black, white)",rapidash,ground
81,Magnemite,"electric,steel","fighting,fire,ground,ground","bug,dragon,electric,fairy,flying,flying,grass,ice,normal,psychic,rock,steel,steel",poison,"fuego-ironworks-area (diamond, pearl, platinum),sinnoh-route-222-area (platinum),johto-route-38-area (gold, silver, crystal, heartgold, soulsilver),johto-route-39-area (gold, silver, crystal, heartgold, soulsilver),kanto-route-6-area (gold, silver, crystal, heartgold, soulsilver),kanto-route-10-area (yellow),kanto-route-11-area (gold, silver, crystal, heartgold, soulsilver),power-plant-area (red, blue, yellow, firered, leafgreen),new-mauville-entrance (ruby, sapphire, emerald),new-mauville-area (ruby, sapphire, emerald),virbank-complex-outer (black-2, white-2),virbank-complex-inner (black-2, white-2)",magnemite,mineral
82,Magneton,"electric,steel","fighting,fire,ground,ground","bug,dragon,electric,fairy,flying,flying,grass,ice,normal,psychic,rock,steel,steel",poison,"sinnoh-victory-road-2f (platinum),sinnoh-route-222-area (platinum),cerulean-cave-1f (red, blue, firered, leafgreen, heartgold, soulsilver),cerulean-cave-2f (firered, leafgreen, heartgold, soulsilver),cerulean-cave-b1f (firered, leafgreen, heartgold, soulsilver),power-plant-area (red, blue, yellow, firered, leafgreen),new-mauville-area (ruby, sapphire, emerald),p2-laboratory-area (black-2, white-2),lost-hotel-area (x, y)",magneton,mineral
85,Dodrio,"normal,flying","electric,ice,rock","bug,grass","ghost,ground","mt-silver-outside (gold, silver, crystal, heartgold, soulsilver),kanto-route-26-area (gold, heartgold),kanto-route-27-area (silver, crystal, soulsilver),kanto-route-28-area (gold, silver, crystal, heartgold, soulsilver),kanto-route-17-area (yellow),cerulean-cave-1f (red, blue),cerulean-cave-2f (red, blue),hoenn-safari-zone-nwmach-bike-area (ruby, sapphire, emerald)",dodrio,flying
84,Doduo,"normal,flying","electric,ice,rock","bug,grass","ghost,ground","sinnoh-route-201-area (diamond, pearl, platinum),mt-silver-outside (gold, silver, crystal, heartgold, soulsilver),kanto-route-26-area (gold, silver, crystal, heartgold, soulsilver),kanto-route-27-area (gold, silver, crystal, heartgold, soulsilver),kanto-route-28-area (gold, silver, crystal, heartgold, soulsilver),kanto-route-16-area (red, blue, yellow, firered, leafgreen),kanto-route-17-area (red, blue, yellow, firered, leafgreen),kanto-route-18-area (red, blue, yellow, firered, leafgreen),kanto-route-22-area (gold, silver, crystal, heartgold, soulsilver),kanto-safari-zone-area-1-east (red, blue, firered, leafgreen),kanto-safari-zone-area-3-west (red, blue, firered, leafgreen),hoenn-safari-zone-nwmach-bike-area (ruby, sapphire, emerald),hoenn-safari-zone-sw (ruby, sapphire, emerald),hoenn-safari-zone-se (ruby, sapphire, emerald),kalos-route-5-area (x, y)",doduo,flying
87,Dewgong,"water,ice","electric,fighting,grass,rock","ice,ice,water",none,"sinnoh-victory-road-inside-b1f (platinum),sinnoh-sea-route-226-area (diamond),sinnoh-sea-route-230-area (diamond),seafoam-islands-b1f (red, blue),seafoam-islands-b3f (red, blue, yellow, firered, leafgreen, heartgold, soulsilver),seafoam-islands-b4f (yellow, firered, leafgreen, heartgold, soulsilver),icefall-cave-entrance (firered, leafgreen),icefall-cave-waterfall (firered, leafgreen),giant-chasm-area (black, white, black-2, white-2),giant-chasm-forest-cave (black, white),seaside-cave-1f (black-2, white-2)",dewgong,"water1,ground"
90,Shellder,water,"electric,grass","fire,ice,steel,water",none,"valley-windworks-area (diamond, pearl, platinum),fuego-ironworks-area (diamond, pearl, platinum),sinnoh-route-205-south-towards-floaroma-town (diamond, pearl, platinum),new-bark-town-area (gold, silver, crystal, heartgold, soulsilver),johto-sea-route-41-area (gold, silver, crystal, heartgold, soulsilver),johto-route-47-area (heartgold, soulsilver),seafoam-islands-1f (red),seafoam-islands-b1f (red, blue),seafoam-islands-b2f (red, blue),seafoam-islands-b3f (red, blue),seafoam-islands-b4f (red, blue),kanto-sea-route-19-area (red, blue),kanto-sea-route-20-area (red, blue, gold, silver, crystal, heartgold, soulsilver),cinnabar-island-area (red, blue, gold, silver, crystal, firered, heartgold, soulsilver),vermilion-city-area (red, blue, gold, silver, crystal, firered, heartgold, soulsilver),pallet-town-area (gold, silver, crystal, firered, heartgold, soulsilver),kanto-route-26-area (gold, silver, crystal, heartgold, soulsilver),kanto-route-27-area (gold, silver, crystal, heartgold, soulsilver),kanto-route-6-area (red, blue),kanto-route-11-area (red, blue),kanto-route-17-area (yellow),kanto-route-18-area (yellow),kanto-sea-route-21-area (red, blue, gold, silver, crystal, heartgold, soulsilver),vermilion-city-ss-anne-dock (red, blue, yellow, gold, silver, crystal, heartgold, soulsilver),ss-anne-area (firered),icefall-cave-waterfall (firered),one-island-area (firered),five-island-area (firered),undella-bay-area (black, white),unova-route-13-area (black, white, black-2, white-2),undella-town-area (black, white, black-2, white-2),humilau-city-area (black-2, white-2),seaside-cave-1f (black-2, white-2),kalos-route-8-area (y)",shellder,water3
88,Grimer,poison,"ground,psychic","bug,fairy,fighting,grass,poison",none,"sinnoh-route-212-east-towards-pastoria-city (diamond, pearl, platinum),celadon-city-area (gold, silver, crystal, firered, leafgreen, heartgold, soulsilver),kanto-route-16-area (gold, silver, crystal, heartgold, soulsilver),kanto-route-17-area (gold, silver, crystal, heartgold, soulsilver),kanto-route-18-area (gold, silver, crystal, heartgold, soulsilver),power-plant-area (yellow),pokemon-mansion-1f (red, blue, yellow, firered, leafgreen),pokemon-mansion-2f (red, blue, yellow, firered, leafgreen),pokemon-mansion-3f (red, blue, yellow, firered, leafgreen),pokemon-mansion-b1f (red, blue, yellow, firered, leafgreen),fiery-path-area (ruby, sapphire, emerald),castelia-sewers-area (black-2, white-2),castelia-sewers-unknown-area-38 (black-2, white-2)",grimer,indeterminate
89,Muk,poison,"ground,psychic","bug,fairy,fighting,grass,poison",none,"celadon-city-area (gold, silver, crystal, heartgold, soulsilver),kanto-route-16-area (gold, silver, crystal, heartgold, soulsilver),kanto-route-17-area (gold, silver, crystal, heartgold, soulsilver),kanto-route-18-area (gold, silver, crystal, heartgold, soulsilver),power-plant-area (yellow),pokemon-mansion-1f (red, blue, leafgreen),pokemon-mansion-2f (red, blue, yellow, leafgreen),pokemon-mansion-3f (red, blue, yellow, leafgreen),pokemon-mansion-b1f (red, blue, yellow, leafgreen),unova-route-9-area (black-2, white-2),castelia-sewers-area (black-2, white-2),castelia-sewers-unknown-area-38 (black-2, white-2)",muk,indeterminate
83,Farfetchd,"normal,flying","electric,ice,rock","bug,grass","ghost,ground","sinnoh-route-221-area (diamond, pearl, platinum),johto-route-38-area (gold, silver, heartgold, soulsilver),johto-route-39-area (gold, silver, heartgold, soulsilver),johto-route-43-area (crystal),johto-route-47-area (heartgold, soulsilver),kanto-route-12-area (yellow),johto-route-48-area (heartgold, soulsilver),kanto-route-13-area (yellow),kalos-route-22-area (x, y)",farfetchd,"flying,ground"
91,Cloyster,"water,ice","electric,fighting,grass,rock","ice,ice,water",none,"undella-bay-area (black, white),unova-route-13-area (black, white, black-2, white-2),undella-town-area (black, white, black-2, white-2),humilau-city-area (black-2, white-2),seaside-cave-1f (black-2, white-2),kalos-route-8-area (y)",cloyster,water3
86,Seel,water,"electric,grass","fire,ice,steel,water",none,"sinnoh-sea-route-226-area (diamond),sinnoh-sea-route-230-area (diamond),whirl-islands-1f (gold, silver, crystal, heartgold, soulsilver),whirl-islands-b1f (gold, silver, crystal, heartgold, soulsilver),whirl-islands-b2f (gold, silver, crystal, heartgold, soulsilver),whirl-islands-b3f (gold, silver, crystal, heartgold, soulsilver),johto-route-47-area (heartgold, soulsilver),seafoam-islands-1f (red, blue),seafoam-islands-b1f (red, blue, yellow, firered, leafgreen, heartgold, soulsilver),seafoam-islands-b2f (red, blue, yellow, firered, leafgreen, heartgold, soulsilver),seafoam-islands-b3f (red, blue, yellow, firered, leafgreen, heartgold, soulsilver),seafoam-islands-b4f (red, blue, yellow, firered, leafgreen, heartgold, soulsilver),icefall-cave-entrance (firered, leafgreen),icefall-cave-1f (firered, leafgreen),icefall-cave-b1f (firered, leafgreen),icefall-cave-waterfall (firered, leafgreen),giant-chasm-area (black, white, black-2, white-2),giant-chasm-forest-cave (black, white),seaside-cave-1f (black-2, white-2)",seel,"water1,ground"
92,Gastly,"ghost,poison","dark,ghost,ground,psychic","bug,bug,fairy,grass,poison,poison","fighting,normal","eterna-forest-area (platinum),turnback-cave-pillar-1 (platinum),turnback-cave-before-pillar-1 (platinum),old-chateau-entrance (diamond, pearl, platinum),old-chateau-dining-room (diamond, pearl, platinum),old-chateau-2f-private-room (diamond, pearl, platinum),old-chateau-2f (diamond, pearl, platinum),old-chateau-2f-leftmost-room (diamond, pearl, platinum),old-chateau-2f-left-room (diamond, pearl, platinum),old-chateau-2f-middle-room (diamond, pearl, platinum),old-chateau-2f-right-room (diamond, pearl, platinum),old-chateau-2f-rightmost-room (diamond, pearl, platinum),sinnoh-route-209-area (diamond, pearl),lost-tower-1f (diamond, pearl, platinum),lost-tower-2f (diamond, pearl, platinum),lost-tower-3f (diamond, pearl, platinum),lost-tower-4f (diamond, pearl, platinum),lost-tower-5f (diamond, pearl, platinum),johto-route-31-area (crystal),sprout-tower-2f (gold, silver, crystal, heartgold, soulsilver),sprout-tower-3f (gold, silver, crystal, heartgold, soulsilver),johto-route-32-area (crystal),johto-route-36-area (crystal),bell-tower-2f (gold, silver, crystal, heartgold, soulsilver),bell-tower-3f (gold, silver, crystal, heartgold, soulsilver),bell-tower-4f (gold, silver, crystal, heartgold, soulsilver),bell-tower-5f (gold, silver, crystal, heartgold, soulsilver),bell-tower-6f (gold, silver, crystal, heartgold, soulsilver),bell-tower-7f (gold, silver, crystal, heartgold, soulsilver),bell-tower-8f (gold, silver, crystal, heartgold, soulsilver),bell-tower-9f (gold, silver, crystal, heartgold, soulsilver),bell-tower-10f (heartgold, soulsilver),pokemon-tower-3f (red, blue, yellow, firered, leafgreen),pokemon-tower-4f (red, blue, yellow, firered, leafgreen),pokemon-tower-5f (red, blue, yellow, firered, leafgreen),pokemon-tower-6f (red, blue, yellow, firered, leafgreen),pokemon-tower-7f (red, blue, yellow, firered, leafgreen),lost-cave-room-1 (firered, leafgreen),lost-cave-room-2 (firered, leafgreen),lost-cave-room-3 (firered, leafgreen),lost-cave-room-4 (firered, leafgreen),lost-cave-room-5 (firered, leafgreen),lost-cave-room-6 (firered, leafgreen),lost-cave-room-7 (firered, leafgreen),lost-cave-room-8 (firered, leafgreen),lost-cave-room-9 (firered, leafgreen),lost-cave-room-10 (firered, leafgreen),lost-cave-item-rooms (firered, leafgreen)",gastly,indeterminate
97,Hypno,psychic,"bug,dark,ghost","fighting,psychic",none,"kanto-route-11-area (gold, silver, crystal, heartgold, soulsilver),cerulean-cave-1f (red, blue),berry-forest-area (firered, leafgreen)",hypno,humanshape
93,Haunter,"ghost,poison","dark,ghost,ground,psychic","bug,bug,fairy,grass,poison,poison","fighting,normal","turnback-cave-pillar-1 (diamond, pearl),turnback-cave-pillar-2 (diamond, pearl, platinum),turnback-cave-pillar-3 (diamond, pearl, platinum),turnback-cave-before-pillar-1 (diamond, pearl),turnback-cave-between-pillars-1-and-2 (diamond, pearl, platinum),turnback-cave-between-pillars-2-and-3 (diamond, pearl, platinum),turnback-cave-after-pillar-3 (diamond, pearl, platinum),old-chateau-entrance (diamond, pearl),old-chateau-dining-room (diamond, pearl),old-chateau-2f-private-room (diamond, pearl),old-chateau-2f (diamond, pearl),old-chateau-2f-leftmost-room (diamond, pearl),old-chateau-2f-left-room (diamond, pearl),old-chateau-2f-middle-room (diamond, pearl),old-chateau-2f-right-room (diamond, pearl),old-chateau-2f-rightmost-room (diamond, pearl),rock-tunnel-1f (crystal),rock-tunnel-b1f (crystal),kanto-route-8-area (gold, silver, crystal, heartgold, soulsilver),pokemon-tower-3f (red, blue, yellow, firered, leafgreen),pokemon-tower-4f (red, blue, yellow, firered, leafgreen),pokemon-tower-5f (red, blue, yellow, firered, leafgreen),pokemon-tower-6f (red, blue, yellow, firered, leafgreen),pokemon-tower-7f (red, blue, yellow, firered, leafgreen),lost-cave-room-1 (firered, leafgreen),lost-cave-room-2 (firered, leafgreen),lost-cave-room-3 (firered, leafgreen),lost-cave-room-4 (firered, leafgreen),lost-cave-room-5 (firered, leafgreen),lost-cave-room-6 (firered, leafgreen),lost-cave-room-7 (firered, leafgreen),lost-cave-room-8 (firered, leafgreen),lost-cave-room-9 (firered, leafgreen),lost-cave-room-10 (firered, leafgreen),lost-cave-item-rooms (firered, leafgreen),kalos-route-14-area (x, y),kalos-route-19-area (x, y),frost-cavern-unknown-area-314 (x, y),frost-cavern-unknown-area-315 (x, y),frost-cavern-unknown-area-316 (x, y),frost-cavern-unknown-area-317 (x, y),kalos-victory-road-unknown-area-322 (x, y),kalos-victory-road-unknown-area-324 (x, y),kalos-victory-road-unknown-area-326 (x, y),kalos-victory-road-unknown-area-328 (x, y)",haunter,indeterminate
80,Slowbro,"water,psychic","bug,dark,electric,ghost,grass","fighting,fire,ice,psychic,steel,water",none,"slowpoke-well-b1f (gold, silver, crystal, heartgold, soulsilver),seafoam-islands-1f (blue),seafoam-islands-b1f (leafgreen),seafoam-islands-b2f (red, yellow, leafgreen),seafoam-islands-b3f (leafgreen),seafoam-islands-b4f (red, leafgreen, heartgold, soulsilver),kanto-route-12-area (yellow),cinnabar-island-area (leafgreen),kanto-route-13-area (yellow),cerulean-cave-1f (red, blue, leafgreen),cerulean-cave-b1f (red, blue, leafgreen),kanto-route-23-area (red, blue),berry-forest-area (leafgreen),cape-brink-area (leafgreen),abundant-shrine-area (black, white)",slowbro,"monster,water1"
95,Onix,"rock,ground","fighting,grass,grass,ground,ice,steel,water,water","fire,flying,normal,poison,poison,rock",electric,"oreburgh-mine-1f (diamond, pearl, platinum),oreburgh-mine-b1f (diamond, pearl, platinum),sinnoh-victory-road-1f (diamond, pearl, platinum),sinnoh-victory-road-2f (diamond, pearl, platinum),sinnoh-victory-road-b1f (platinum),sinnoh-victory-road-inside (diamond, pearl, platinum),sinnoh-victory-road-inside-exit (diamond, pearl, platinum),stark-mountain-entrance (diamond, pearl),stark-mountain-inside (diamond, pearl),snowpoint-temple-1f (diamond, pearl),snowpoint-temple-b1f (diamond, pearl),snowpoint-temple-b2f (diamond, pearl),snowpoint-temple-b3f (diamond, pearl),wayward-cave-1f (platinum),wayward-cave-b1f (platinum),iron-island-1f (diamond, pearl, platinum),iron-island-b1f-left (diamond, pearl, platinum),iron-island-b1f-right (diamond, pearl, platinum),iron-island-b2f-right (diamond, pearl, platinum),iron-island-b2f-left (diamond, pearl, platinum),iron-island-b3f (diamond, pearl, platinum),union-cave-1f (gold, silver, crystal, heartgold, soulsilver),union-cave-b1f (gold, silver, crystal, heartgold, soulsilver),union-cave-b2f (gold, silver, crystal, heartgold, soulsilver),johto-route-47-inside-cave (heartgold, soulsilver),mt-silver-1f (gold, silver, crystal, heartgold, soulsilver),mt-silver-mountainside (heartgold, soulsilver),mt-silver-top (gold, silver, crystal),rock-tunnel-1f (firered, leafgreen),rock-tunnel-b1f (red, blue, gold, silver, crystal, firered, leafgreen, heartgold, soulsilver),kanto-victory-road-1-1f (gold, silver, crystal, heartgold, soulsilver),kanto-victory-road-1-2f (gold, silver, crystal, heartgold, soulsilver),kanto-victory-road-1-3f (gold, silver, crystal, heartgold, soulsilver),rock-tunnel-b2f (red, blue, yellow),kanto-victory-road-2-1f (red, blue, yellow, firered, leafgreen),kanto-victory-road-2-2f (red, blue, yellow, firered, leafgreen),kanto-victory-road-2-3f (red, blue, yellow, firered, leafgreen),sevault-canyon-area (firered, leafgreen),relic-castle-c (black, white),twist-mountain-area (black-2, white-2),unova-victory-road-2-unknown-area-74 (black-2, white-2),unova-victory-road-2-unknown-area-75 (black-2, white-2),unova-victory-road-2-unknown-area-77 (black-2, white-2),unova-victory-road-2-unknown-area-80 (black-2, white-2),relic-passage-castelia-sewers-entrance (black-2, white-2),relic-passage-relic-castle-entrance (black-2, white-2),relic-passage-pwt-entrance (black-2, white-2),clay-tunnel-area (black-2, white-2),underground-ruins-area (black-2, white-2),rocky-mountain-room-area (black-2, white-2),glacier-room-area (black-2, white-2),iron-room-area (black-2, white-2),cyllage-city-area (x),glittering-cave-unknown-area-303 (x, y),glittering-cave-unknown-area-304 (x, y)",onix,mineral
